row_id,system,task,model,vendor,harness,model_group,outcome
20250806_SWE-Exp_DeepSeek-V3/sympy__sympy-13647,20250806_SWE-Exp_DeepSeek-V3,sympy__sympy-13647,,,,unknown:20250806_SWE-Exp_DeepSeek-V3,1
20250806_SWE-Exp_DeepSeek-V3/sympy__sympy-14248,20250806_SWE-Exp_DeepSeek-V3,sympy__sympy-14248,,,,unknown:20250806_SWE-Exp_DeepSeek-V3,0
20250806_SWE-Exp_DeepSeek-V3/sympy__sympy-24661,20250806_SWE-Exp_DeepSeek-V3,sympy__sympy-24661,,,,unknown:20250806_SWE-Exp_DeepSeek-V3,0
20250807_openhands_gpt5/astropy__astropy-14096,20250807_openhands_gpt5,astropy__astropy-14096,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-11099,20250807_openhands_gpt5,django__django-11099,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-11532,20250807_openhands_gpt5,django__django-11532,GPT-5,OpenAI,OpenHands,GPT-5,0
20250807_openhands_gpt5/django__django-13810,20250807_openhands_gpt5,django__django-13810,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-13933,20250807_openhands_gpt5,django__django-13933,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-14034,20250807_openhands_gpt5,django__django-14034,GPT-5,OpenAI,OpenHands,GPT-5,0
20250807_openhands_gpt5/django__django-14238,20250807_openhands_gpt5,django__django-14238,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-15525,20250807_openhands_gpt5,django__django-15525,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-15554,20250807_openhands_gpt5,django__django-15554,GPT-5,OpenAI,OpenHands,GPT-5,0
20250807_openhands_gpt5/django__django-15695,20250807_openhands_gpt5,django__django-15695,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/django__django-16145,20250807_openhands_gpt5,django__django-16145,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/matplotlib__matplotlib-23299,20250807_openhands_gpt5,matplotlib__matplotlib-23299,GPT-5,OpenAI,OpenHands,GPT-5,0
20250807_openhands_gpt5/pydata__xarray-3305,20250807_openhands_gpt5,pydata__xarray-3305,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/pylint-dev__pylint-6528,20250807_openhands_gpt5,pylint-dev__pylint-6528,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/sphinx-doc__sphinx-10466,20250807_openhands_gpt5,sphinx-doc__sphinx-10466,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/sphinx-doc__sphinx-9367,20250807_openhands_gpt5,sphinx-doc__sphinx-9367,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/sphinx-doc__sphinx-9673,20250807_openhands_gpt5,sphinx-doc__sphinx-9673,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/sympy__sympy-13647,20250807_openhands_gpt5,sympy__sympy-13647,GPT-5,OpenAI,OpenHands,GPT-5,1
20250807_openhands_gpt5/sympy__sympy-14248,20250807_openhands_gpt5,sympy__sympy-14248,GPT-5,OpenAI,OpenHands,GPT-5,0
20250807_openhands_gpt5/sympy__sympy-24661,20250807_openhands_gpt5,sympy__sympy-24661,GPT-5,OpenAI,OpenHands,GPT-5,1
20250819_ACoder/astropy__astropy-14096,20250819_ACoder,astropy__astropy-14096,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-11099,20250819_ACoder,django__django-11099,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-11532,20250819_ACoder,django__django-11532,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-13810,20250819_ACoder,django__django-13810,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-13933,20250819_ACoder,django__django-13933,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-14034,20250819_ACoder,django__django-14034,,Anthropic,ACoder,unknown:20250819_ACoder,0
20250819_ACoder/django__django-14238,20250819_ACoder,django__django-14238,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-15525,20250819_ACoder,django__django-15525,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/django__django-15554,20250819_ACoder,django__django-15554,,Anthropic,ACoder,unknown:20250819_ACoder,0
20250819_ACoder/django__django-15695,20250819_ACoder,django__django-15695,,Anthropic,ACoder,unknown:20250819_ACoder,0
20250819_ACoder/django__django-16145,20250819_ACoder,django__django-16145,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/matplotlib__matplotlib-23299,20250819_ACoder,matplotlib__matplotlib-23299,,Anthropic,ACoder,unknown:20250819_ACoder,0
20250819_ACoder/pydata__xarray-3305,20250819_ACoder,pydata__xarray-3305,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/pylint-dev__pylint-6528,20250819_ACoder,pylint-dev__pylint-6528,,Anthropic,ACoder,unknown:20250819_ACoder,0
20250819_ACoder/sphinx-doc__sphinx-10466,20250819_ACoder,sphinx-doc__sphinx-10466,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/sphinx-doc__sphinx-9367,20250819_ACoder,sphinx-doc__sphinx-9367,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/sphinx-doc__sphinx-9673,20250819_ACoder,sphinx-doc__sphinx-9673,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/sympy__sympy-13647,20250819_ACoder,sympy__sympy-13647,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250819_ACoder/sympy__sympy-14248,20250819_ACoder,sympy__sympy-14248,,Anthropic,ACoder,unknown:20250819_ACoder,0
20250819_ACoder/sympy__sympy-24661,20250819_ACoder,sympy__sympy-24661,,Anthropic,ACoder,unknown:20250819_ACoder,1
20250901_entroPO_R2E_QwenCoder30BA3B/astropy__astropy-14096,20250901_entroPO_R2E_QwenCoder30BA3B,astropy__astropy-14096,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-11099,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-11099,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-11532,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-11532,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-13810,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-13810,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-13933,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-13933,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-14034,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-14034,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-14238,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-14238,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-15525,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-15525,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-15554,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-15554,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-15695,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-15695,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/django__django-16145,20250901_entroPO_R2E_QwenCoder30BA3B,django__django-16145,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/matplotlib__matplotlib-23299,20250901_entroPO_R2E_QwenCoder30BA3B,matplotlib__matplotlib-23299,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/pydata__xarray-3305,20250901_entroPO_R2E_QwenCoder30BA3B,pydata__xarray-3305,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/pylint-dev__pylint-6528,20250901_entroPO_R2E_QwenCoder30BA3B,pylint-dev__pylint-6528,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/sphinx-doc__sphinx-10466,20250901_entroPO_R2E_QwenCoder30BA3B,sphinx-doc__sphinx-10466,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/sphinx-doc__sphinx-9367,20250901_entroPO_R2E_QwenCoder30BA3B,sphinx-doc__sphinx-9367,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/sphinx-doc__sphinx-9673,20250901_entroPO_R2E_QwenCoder30BA3B,sphinx-doc__sphinx-9673,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/sympy__sympy-13647,20250901_entroPO_R2E_QwenCoder30BA3B,sympy__sympy-13647,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B/sympy__sympy-14248,20250901_entroPO_R2E_QwenCoder30BA3B,sympy__sympy-14248,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B/sympy__sympy-24661,20250901_entroPO_R2E_QwenCoder30BA3B,sympy__sympy-24661,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/astropy__astropy-14096,20250901_entroPO_R2E_QwenCoder30BA3B_tts,astropy__astropy-14096,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-11099,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-11099,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-11532,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-11532,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-13810,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-13810,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-13933,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-13933,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-14034,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-14034,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-14238,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-14238,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-15525,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-15525,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-15554,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-15554,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-15695,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-15695,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/django__django-16145,20250901_entroPO_R2E_QwenCoder30BA3B_tts,django__django-16145,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/matplotlib__matplotlib-23299,20250901_entroPO_R2E_QwenCoder30BA3B_tts,matplotlib__matplotlib-23299,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/pydata__xarray-3305,20250901_entroPO_R2E_QwenCoder30BA3B_tts,pydata__xarray-3305,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/pylint-dev__pylint-6528,20250901_entroPO_R2E_QwenCoder30BA3B_tts,pylint-dev__pylint-6528,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/sphinx-doc__sphinx-10466,20250901_entroPO_R2E_QwenCoder30BA3B_tts,sphinx-doc__sphinx-10466,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/sphinx-doc__sphinx-9367,20250901_entroPO_R2E_QwenCoder30BA3B_tts,sphinx-doc__sphinx-9367,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/sphinx-doc__sphinx-9673,20250901_entroPO_R2E_QwenCoder30BA3B_tts,sphinx-doc__sphinx-9673,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/sympy__sympy-13647,20250901_entroPO_R2E_QwenCoder30BA3B_tts,sympy__sympy-13647,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_entroPO_R2E_QwenCoder30BA3B_tts/sympy__sympy-14248,20250901_entroPO_R2E_QwenCoder30BA3B_tts,sympy__sympy-14248,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,0
20250901_entroPO_R2E_QwenCoder30BA3B_tts/sympy__sympy-24661,20250901_entroPO_R2E_QwenCoder30BA3B_tts,sympy__sympy-24661,Qwen3-Coder-30B-A3B-Instruct,Qwen,EntroPO + R2E,Qwen3-Coder-30B-A3B-Instruct,1
20250901_warp/astropy__astropy-14096,20250901_warp,astropy__astropy-14096,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-11099,20250901_warp,django__django-11099,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-11532,20250901_warp,django__django-11532,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-13810,20250901_warp,django__django-13810,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-13933,20250901_warp,django__django-13933,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-14034,20250901_warp,django__django-14034,,OpenAI,Warp,unknown:20250901_warp,0
20250901_warp/django__django-14238,20250901_warp,django__django-14238,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-15525,20250901_warp,django__django-15525,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-15554,20250901_warp,django__django-15554,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/django__django-15695,20250901_warp,django__django-15695,,OpenAI,Warp,unknown:20250901_warp,0
20250901_warp/django__django-16145,20250901_warp,django__django-16145,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/matplotlib__matplotlib-23299,20250901_warp,matplotlib__matplotlib-23299,,OpenAI,Warp,unknown:20250901_warp,0
20250901_warp/pydata__xarray-3305,20250901_warp,pydata__xarray-3305,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/pylint-dev__pylint-6528,20250901_warp,pylint-dev__pylint-6528,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/sphinx-doc__sphinx-10466,20250901_warp,sphinx-doc__sphinx-10466,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/sphinx-doc__sphinx-9367,20250901_warp,sphinx-doc__sphinx-9367,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/sphinx-doc__sphinx-9673,20250901_warp,sphinx-doc__sphinx-9673,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/sympy__sympy-13647,20250901_warp,sympy__sympy-13647,,OpenAI,Warp,unknown:20250901_warp,1
20250901_warp/sympy__sympy-14248,20250901_warp,sympy__sympy-14248,,OpenAI,Warp,unknown:20250901_warp,0
20250901_warp/sympy__sympy-24661,20250901_warp,sympy__sympy-24661,,OpenAI,Warp,unknown:20250901_warp,1
20250902_atlassian-rovo-dev/astropy__astropy-14096,20250902_atlassian-rovo-dev,astropy__astropy-14096,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-11099,20250902_atlassian-rovo-dev,django__django-11099,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-11532,20250902_atlassian-rovo-dev,django__django-11532,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,0
20250902_atlassian-rovo-dev/django__django-13810,20250902_atlassian-rovo-dev,django__django-13810,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-13933,20250902_atlassian-rovo-dev,django__django-13933,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-14034,20250902_atlassian-rovo-dev,django__django-14034,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,0
20250902_atlassian-rovo-dev/django__django-14238,20250902_atlassian-rovo-dev,django__django-14238,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-15525,20250902_atlassian-rovo-dev,django__django-15525,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-15554,20250902_atlassian-rovo-dev,django__django-15554,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/django__django-15695,20250902_atlassian-rovo-dev,django__django-15695,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,0
20250902_atlassian-rovo-dev/django__django-16145,20250902_atlassian-rovo-dev,django__django-16145,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/matplotlib__matplotlib-23299,20250902_atlassian-rovo-dev,matplotlib__matplotlib-23299,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,0
20250902_atlassian-rovo-dev/pydata__xarray-3305,20250902_atlassian-rovo-dev,pydata__xarray-3305,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/pylint-dev__pylint-6528,20250902_atlassian-rovo-dev,pylint-dev__pylint-6528,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/sphinx-doc__sphinx-10466,20250902_atlassian-rovo-dev,sphinx-doc__sphinx-10466,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/sphinx-doc__sphinx-9367,20250902_atlassian-rovo-dev,sphinx-doc__sphinx-9367,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/sphinx-doc__sphinx-9673,20250902_atlassian-rovo-dev,sphinx-doc__sphinx-9673,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/sympy__sympy-13647,20250902_atlassian-rovo-dev,sympy__sympy-13647,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250902_atlassian-rovo-dev/sympy__sympy-14248,20250902_atlassian-rovo-dev,sympy__sympy-14248,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,0
20250902_atlassian-rovo-dev/sympy__sympy-24661,20250902_atlassian-rovo-dev,sympy__sympy-24661,,Anthropic,Atlassian Rovo Dev,unknown:20250902_atlassian-rovo-dev,1
20250915_JoyCode/astropy__astropy-14096,20250915_JoyCode,astropy__astropy-14096,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/django__django-11099,20250915_JoyCode,django__django-11099,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/django__django-11532,20250915_JoyCode,django__django-11532,,Anthropic,JoyCode,unknown:20250915_JoyCode,0
20250915_JoyCode/django__django-13810,20250915_JoyCode,django__django-13810,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/django__django-13933,20250915_JoyCode,django__django-13933,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/django__django-14034,20250915_JoyCode,django__django-14034,,Anthropic,JoyCode,unknown:20250915_JoyCode,0
20250915_JoyCode/django__django-14238,20250915_JoyCode,django__django-14238,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/django__django-15525,20250915_JoyCode,django__django-15525,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/django__django-15554,20250915_JoyCode,django__django-15554,,Anthropic,JoyCode,unknown:20250915_JoyCode,0
20250915_JoyCode/django__django-15695,20250915_JoyCode,django__django-15695,,Anthropic,JoyCode,unknown:20250915_JoyCode,0
20250915_JoyCode/django__django-16145,20250915_JoyCode,django__django-16145,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/matplotlib__matplotlib-23299,20250915_JoyCode,matplotlib__matplotlib-23299,,Anthropic,JoyCode,unknown:20250915_JoyCode,0
20250915_JoyCode/pydata__xarray-3305,20250915_JoyCode,pydata__xarray-3305,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/pylint-dev__pylint-6528,20250915_JoyCode,pylint-dev__pylint-6528,,Anthropic,JoyCode,unknown:20250915_JoyCode,0
20250915_JoyCode/sphinx-doc__sphinx-10466,20250915_JoyCode,sphinx-doc__sphinx-10466,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/sphinx-doc__sphinx-9367,20250915_JoyCode,sphinx-doc__sphinx-9367,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
20250915_JoyCode/sphinx-doc__sphinx-9673,20250915_JoyCode,sphinx-doc__sphinx-9673,,Anthropic,JoyCode,unknown:20250915_JoyCode,1
